id,date,store_nbr,item_nbr,unit_sales,onpromotion
79201,2013-01-03,49,779122,3.0,
10343,2013-01-02,9,1057490,12.0,
10643,2013-01-02,10,418025,12.0,
550,2013-01-01,25,1080021,4.0,
83249,2013-01-04,1,1064018,5.0,
53258,2013-01-03,12,119141,1.0,
33723,2013-01-02,45,262991,20.0,
56182,2013-01-03,16,422452,9.0,
72276,2013-01-03,43,363868,14.0,
74867,2013-01-03,45,907684,12.0,
1442,2013-01-02,1,979199,1.0,
36635,2013-01-02,47,716242,13.0,
21458,2013-01-02,27,164088,3.0,
24649,2013-01-02,32,310790,2.0,
68514,2013-01-03,37,916885,7.0,
88778,2013-01-04,7,213066,8.0,
81947,2013-01-03,54,414353,20.0,
47352,2013-01-03,5,1057033,13.0,
56456,2013-01-03,16,850333,10.0,
86687,2013-01-04,5,215356,7.0,
94388,2013-01-04,13,759894,2.0,
80045,2013-01-03,50,506717,6.0,
53321,2013-01-03,12,223434,1.0,
30438,2013-01-02,40,564534,4.0,
22038,2013-01-02,27,841841,15.0,
9492,2013-01-02,9,210798,4.0,
4190,2013-01-02,4,364738,143.0,
11052,2013-01-02,10,1079214,3.0,
33918,2013-01-02,45,414426,5.0,
42391,2013-01-03,1,255202,5.0,
38768,2013-01-02,49,556698,4.0,
32020,2013-01-02,43,668754,1.0,
12296,2013-01-02,12,414620,22.0,
95856,2013-01-04,15,911871,12.0,
77429,2013-01-03,47,1089045,7.0,
66574,2013-01-03,34,378330,3.0,
12246,2013-01-02,12,358515,1.0,
5821,2013-01-02,5,958514,4.0,
25144,2013-01-02,33,215896,3.0,
60868,2013-01-03,25,315176,9.0,
65685,2013-01-03,33,165718,22.0,
3906,2013-01-02,4,105857,3.0,
85542,2013-01-04,3,1109389,1.0,
23011,2013-01-02,28,949297,4.0,
79927,2013-01-03,50,368624,2.0,
75127,2013-01-03,45,1105211,36.0,
9636,2013-01-02,9,346065,17.0,
9667,2013-01-02,9,363895,6.0,
45043,2013-01-03,3,838400,27.0,
56798,2013-01-03,17,315178,6.0,
42529,2013-01-03,1,371437,1.0,
75782,2013-01-03,46,724498,13.0,
89710,2013-01-04,8,119624,5.0,
22403,2013-01-02,28,179274,4.0,
93241,2013-01-04,11,1047775,12.0,
17212,2013-01-02,18,1113852,1.0,
90383,2013-01-04,8,788708,7.378,
80914,2013-01-03,51,311954,1.0,
8538,2013-01-02,8,405304,3.0,
50472,2013-01-03,8,932281,1.0,
70837,2013-01-03,40,407542,1.0,
32816,2013-01-02,44,557810,12.0,
96975,2013-01-04,17,518091,19.0,
20660,2013-01-02,26,129296,2.0,
65489,2013-01-03,32,841614,2.0,
52562,2013-01-03,11,358561,2.0,
28825,2013-01-02,38,796395,18.0,
43437,2013-01-03,2,314881,7.0,
23764,2013-01-02,31,119024,6.0,
77409,2013-01-03,47,1079257,4.0,
6711,2013-01-02,6,809882,11.0,
84210,2013-01-04,2,999547,10.0,
95911,2013-01-04,15,1021281,2.0,
47899,2013-01-03,6,554047,3.0,
78807,2013-01-03,49,358231,6.0,
31413,2013-01-02,41,846565,3.0,
60841,2013-01-03,25,268662,1.0,
7161,2013-01-02,7,153395,10.0,
84267,2013-01-04,2,1047734,2.0,
23495,2013-01-02,30,683721,1.0,
40346,2013-01-02,50,921042,12.0,
54931,2013-01-03,14,671067,6.0,
7874,2013-01-02,7,853196,6.0,
4587,2013-01-02,4,812751,2.0,
28052,2013-01-02,37,983310,13.0,
78862,2013-01-03,49,407499,9.0,
13314,2013-01-02,13,962600,2.0,
74708,2013-01-03,45,812725,16.0,
52363,2013-01-03,11,127534,1.0,
20671,2013-01-02,26,157956,1.0,
40530,2013-01-02,50,1075891,7.0,
86696,2013-01-04,5,223068,5.0,
63569,2013-01-03,28,857324,3.0,
42227,2013-01-02,54,1083518,2.0,
14634,2013-01-02,15,866927,21.0,
44532,2013-01-03,3,346066,4.0,
57060,2013-01-03,17,716241,1.0,
91151,2013-01-04,9,452022,2.0,
44996,2013-01-03,3,796395,14.0,
3064,2013-01-02,3,410257,86.0,
26803,2013-01-02,35,510055,5.0,
71893,2013-01-03,41,872310,1.0,
87032,2013-01-04,5,570922,14.0,
59968,2013-01-03,24,368213,3.0,
78991,2013-01-03,49,554049,7.0,
51418,2013-01-03,9,852937,3.0,
8693,2013-01-02,8,557285,3.0,
34796,2013-01-02,46,111223,51.0,
89514,2013-01-04,7,959437,1.0,
71463,2013-01-03,41,315474,7.0,
9918,2013-01-02,9,589403,2.0,
32941,2013-01-02,44,671076,20.0,
97652,2013-01-04,18,406965,2.0,
47231,2013-01-03,5,938566,19.0,
87406,2013-01-04,5,949510,1.0,
84979,2013-01-04,3,664537,9.0,
210,2013-01-01,25,470625,1.0,
93540,2013-01-04,12,417835,3.0,
32460,2013-01-02,44,255202,27.0,
74575,2013-01-03,45,671062,6.0,
54882,2013-01-03,14,578467,5.0,
38952,2013-01-02,49,740713,12.0,
62831,2013-01-03,27,906979,11.0,
29183,2013-01-02,39,105693,12.0,
24794,2013-01-02,32,575630,1.0,
41675,2013-01-02,54,129296,4.0,
64329,2013-01-03,30,1080001,1.0,
10678,2013-01-02,10,470624,7.0,
28518,2013-01-02,38,414354,3.0,
74735,2013-01-03,45,829414,14.0,
85324,2013-01-04,3,939662,10.0,
57362,2013-01-03,18,108952,1.0,
19827,2013-01-02,25,114800,6.0,
9113,2013-01-02,8,906979,4.0,
73243,2013-01-03,44,559494,4.0,
21117,2013-01-02,26,762405,1.0,
90244,2013-01-04,8,623316,5.192,
24243,2013-01-02,31,760319,36.735,
59498,2013-01-03,23,911871,8.0,
70823,2013-01-03,40,371438,8.0,
78744,2013-01-03,49,305227,8.0,
92819,2013-01-04,11,559494,3.0,
40234,2013-01-02,50,841583,17.0,
34690,2013-01-02,45,1057495,32.0,
87160,2013-01-04,5,752987,6.0,
92655,2013-01-04,11,365138,2.0,
42067,2013-01-02,54,838415,1.0,
82469,2013-01-04,1,215896,12.0,
72016,2013-01-03,41,1040170,1.0,
58362,2013-01-03,19,365139,1.0,
91075,2013-01-04,9,360703,14.0,
89640,2013-01-04,7,1084882,3.0,
98164,2013-01-04,18,1094238,1.0,
54570,2013-01-03,14,115267,9.0,
63163,2013-01-03,28,315279,2.0,
34183,2013-01-02,45,668754,5.0,
60547,2013-01-03,24,982726,11.0,
18364,2013-01-02,23,660503,5.0,
84396,2013-01-04,3,119624,35.0,
93948,2013-01-04,12,1070962,4.0,
46747,2013-01-03,5,414620,4.0,
62317,2013-01-03,27,265237,2.0,
11247,2013-01-02,11,265257,2.0,
14516,2013-01-02,15,698642,6.0,
73576,2013-01-03,44,847859,40.0,
72760,2013-01-03,44,119187,10.0,
41110,2013-01-02,51,619969,11.0,
61011,2013-01-03,25,514172,11.0,
96900,2013-01-04,17,414421,5.0,
93892,2013-01-04,12,979554,1.0,
51499,2013-01-03,9,936994,3.0,
33716,2013-01-02,45,258411,13.0,
24350,2013-01-02,31,877514,12.0,
87733,2013-01-04,6,261053,22.0,
73056,2013-01-03,44,371218,12.0,
22071,2013-01-02,27,862454,22.0,
94886,2013-01-04,14,464940,5.0,
14910,2013-01-02,16,255161,10.0,
6585,2013-01-02,6,671708,3.571,
79405,2013-01-03,49,938657,5.0,
12102,2013-01-02,12,165988,6.0,
37859,2013-01-02,48,793346,5.0,
16612,2013-01-02,18,414478,4.0,
5076,2013-01-02,5,215468,12.0,
42031,2013-01-02,54,765519,7.0,
53004,2013-01-03,11,871511,5.0,
7920,2013-01-02,7,890371,2.0,
32466,2013-01-02,44,258396,66.0,
27395,2013-01-02,37,354922,13.0,
56409,2013-01-03,16,812725,6.0,
24208,2013-01-02,31,699688,12.886,
38020,2013-01-02,48,892076,7.0,
25930,2013-01-02,34,314384,12.0,
28909,2013-01-02,38,849139,2.0,
84716,2013-01-04,3,407608,11.0,
92987,2013-01-04,11,781936,2.567,
42888,2013-01-03,1,823245,5.0,
41820,2013-01-02,54,364832,11.0,
70178,2013-01-03,39,587069,14.0,
15363,2013-01-02,16,871421,6.0,
90985,2013-01-04,9,265559,73.0,
71321,2013-01-03,41,127534,1.0,
994,2013-01-02,1,514149,4.0,
20851,2013-01-02,26,402174,5.0,
86299,2013-01-04,4,862213,6.0,
33990,2013-01-02,45,471985,14.0,
57497,2013-01-03,18,265257,18.0,
62556,2013-01-03,27,573832,2.0,
72705,2013-01-03,43,1089044,34.0,
28703,2013-01-02,38,627887,4.0,
14861,2013-01-02,16,165704,3.0,
24785,2013-01-02,32,564534,3.0,
96344,2013-01-04,16,586823,2.0,
14300,2013-01-02,15,358519,1.0,
26405,2013-01-02,34,938574,9.0,
77981,2013-01-03,48,582863,44.282,
37897,2013-01-02,48,820645,3.0,
12814,2013-01-02,13,172184,3.0,
52988,2013-01-03,11,857327,14.0,
68179,2013-01-03,37,574898,1.0,
77816,2013-01-03,48,414752,22.0,
61326,2013-01-03,25,913964,4.0,
43447,2013-01-03,2,315460,1.0,
78192,2013-01-03,48,838407,7.0,
1394,2013-01-02,1,936994,3.0,
69352,2013-01-03,38,789905,26.0,
30629,2013-01-02,40,872306,18.0,
5245,2013-01-02,5,371437,23.0,
67974,2013-01-03,37,364738,54.0,
30343,2013-01-02,40,414305,1.0,
11599,2013-01-02,11,638296,5.0,
53958,2013-01-03,13,155607,2.0,
94342,2013-01-04,13,639586,12.0,
14321,2013-01-02,15,374464,3.0,
50417,2013-01-03,8,874593,1.0,
41351,2013-01-02,51,853196,3.0,
33868,2013-01-02,45,368140,23.0,
81137,2013-01-03,51,558730,5.0,
13775,2013-01-02,14,587069,31.0,
76275,2013-01-03,46,1109391,17.0,
66497,2013-01-03,34,314393,10.0,
9331,2013-01-02,8,1079331,1.0,
86426,2013-01-04,4,991329,2.0,
2350,2013-01-02,2,839363,19.0,
47749,2013-01-03,6,376194,7.0,
61979,2013-01-03,26,843607,3.0,
21611,2013-01-02,27,317285,6.0,
30830,2013-01-02,41,155607,7.0,
2584,2013-01-02,2,1038952,6.0,
51071,2013-01-03,9,464536,4.0,
43593,2013-01-03,2,463903,7.0,
52834,2013-01-03,11,664545,7.0,
35510,2013-01-02,46,796396,8.0,
24851,2013-01-02,32,750855,3.0,
42927,2013-01-03,1,843589,1.0,
6488,2013-01-02,6,567787,5.0,
46290,2013-01-03,4,999547,3.0,
84254,2013-01-04,2,1047682,2.0,
29200,2013-01-02,39,115893,22.0,
64795,2013-01-03,31,700609,2.0,
54461,2013-01-03,13,964753,4.0,
47081,2013-01-03,5,819206,11.28,
28311,2013-01-02,38,212552,3.0,
69313,2013-01-03,38,749421,1.0,
11455,2013-01-02,11,464374,34.0,
94328,2013-01-04,13,608035,2.0,
96875,2013-01-04,17,371437,8.0,
64661,2013-01-03,31,514172,6.0,
47988,2013-01-03,6,619969,6.0,
13468,2013-01-02,14,171890,2.0,
76364,2013-01-03,47,165988,12.0,
92782,2013-01-04,11,514242,9.0,
37511,2013-01-02,48,411555,2.0,
92372,2013-01-04,10,1087467,1.0,
22445,2013-01-02,28,258376,12.0,
49612,2013-01-03,8,127534,3.0,
81394,2013-01-03,51,830797,5.0,
50444,2013-01-03,8,892076,11.0,
87417,2013-01-04,5,958514,2.0,
18314,2013-01-02,23,583797,10.425,
7091,2013-01-02,6,1092061,2.0,
62130,2013-01-03,26,1047751,5.0,
41625,2013-01-02,51,1092106,3.522,
96560,2013-01-04,16,964753,7.0,
67220,2013-01-03,35,224081,4.0,
779,2013-01-02,1,305229,55.0,
92605,2013-01-04,11,318932,16.0,
55358,2013-01-03,15,305081,2.0,
27434,2013-01-02,37,369432,2.0,
13517,2013-01-02,14,258376,43.0,
18776,2013-01-02,23,1102268,5.0,
70151,2013-01-03,39,568133,7.0,
18253,2013-01-02,23,514730,6.0,
66434,2013-01-03,34,223136,7.0,
26605,2013-01-02,35,158875,1.0,
98433,2013-01-04,19,519718,13.0,
39544,2013-01-02,50,177395,7.0,
19038,2013-01-02,24,352513,5.0,
4093,2013-01-02,4,268676,1.0,
14983,2013-01-02,16,323227,4.0,
20259,2013-01-02,25,671076,3.0,
84207,2013-01-04,2,996600,4.0,
96367,2013-01-04,16,657869,3.0,
21315,2013-01-02,26,1014864,3.0,
88632,2013-01-04,6,1089079,1.0,
12477,2013-01-02,12,716242,9.0,
82101,2013-01-03,54,732006,3.0,
25540,2013-01-02,33,838407,7.0,
6665,2013-01-02,6,764439,8.0,
52041,2013-01-03,10,639586,28.0,
97607,2013-01-04,18,358564,1.0,
562,2013-01-01,25,1089843,8.0,
1682,2013-01-02,2,167437,3.0,
93596,2013-01-04,12,514144,5.0,
31072,2013-01-02,41,418026,4.0,
58055,2013-01-03,18,953562,1.0,
48715,2013-01-03,7,264753,12.0,
19147,2013-01-02,24,461752,1.0,
48142,2013-01-03,6,812726,2.0,
97755,2013-01-04,18,554145,2.0,
52343,2013-01-03,11,115611,33.0,
47265,2013-01-03,5,964848,1.0,
4801,2013-01-02,4,1001305,5.0,
67518,2013-01-03,35,830625,21.0,
18463,2013-01-02,23,802831,4.0,
47718,2013-01-03,6,363889,3.0,
95033,2013-01-04,14,751759,1.0,
92614,2013-01-04,11,323013,15.0,
22242,2013-01-02,27,1047685,6.0,
43502,2013-01-03,2,365264,20.0,
25014,2013-01-02,32,1047685,3.0,
93162,2013-01-04,11,962600,2.0,
95700,2013-01-04,15,692537,1.0,
54548,2013-01-03,13,1101724,10.0,
48463,2013-01-03,6,1047756,10.0,
36805,2013-01-02,47,849080,6.0,
30602,2013-01-02,40,843462,4.0,
98504,2013-01-04,19,671067,1.0,
56590,2013-01-03,16,1049595,2.0,
9856,2013-01-02,9,557256,21.0,
625,2013-01-02,1,127547,14.0,
59974,2013-01-03,24,371218,1.0,
44145,2013-01-03,2,1038937,8.0,
40687,2013-01-02,51,208514,13.0,
34613,2013-01-02,45,1009998,5.0,
39281,2013-01-02,49,999547,25.0,
31798,2013-01-02,43,268440,5.0,
51143,2013-01-03,9,557810,6.0,
69337,2013-01-03,38,769314,7.0,
35323,2013-01-02,46,581742,12.0,
66401,2013-01-03,34,207857,6.0,
76167,2013-01-03,46,1047696,12.0,
399,2013-01-01,25,839363,12.0,
44734,2013-01-03,3,517909,13.035,
47137,2013-01-03,5,848765,9.0,
97903,2013-01-04,18,771157,1.0,
91897,2013-01-04,10,314393,39.0,
79321,2013-01-03,49,864508,4.0,
85878,2013-01-04,4,414425,1.0,
33962,2013-01-02,45,461752,2.0,
49951,2013-01-03,8,454326,10.0,
80779,2013-01-03,51,165693,4.0,
96453,2013-01-04,16,838215,5.0,
56775,2013-01-03,17,279494,3.0,
31123,2013-01-02,41,502331,86.0,
9645,2013-01-02,9,357961,16.0,
66958,2013-01-03,34,888063,2.0,
76956,2013-01-03,47,724498,7.0,
88097,2013-01-04,6,584028,159.758,
91113,2013-01-04,9,404332,12.0,
96615,2013-01-04,16,1052563,3.0,
38070,2013-01-02,48,940585,1.0,
80306,2013-01-03,50,802833,11.0,
27711,2013-01-02,37,671908,3.0,
32444,2013-01-02,44,223136,17.0,
52012,2013-01-03,10,584103,3.889,
47549,2013-01-03,6,213066,6.0,
1449,2013-01-02,1,991114,3.0,
71177,2013-01-03,40,940592,1.0,
21141,2013-01-02,26,802831,2.0,
28331,2013-01-02,38,222879,23.0,
49657,2013-01-03,8,174081,4.0,
35177,2013-01-02,46,457424,25.0,
4313,2013-01-02,4,502224,2.0,
79903,2013-01-03,50,360704,1.0,
35839,2013-01-02,46,1047686,17.0,
35009,2013-01-02,46,308726,24.0,
18806,2013-01-02,24,114799,3.0,
93317,2013-01-04,12,108833,4.0,
66233,2013-01-03,33,1004550,16.0,
15181,2013-01-02,16,584125,0.301,
94508,2013-01-04,13,939129,1.0,
28163,2013-01-02,37,1083152,20.0,
34909,2013-01-02,46,213652,21.0,
18511,2013-01-02,23,841583,6.0,
37546,2013-01-02,48,456870,1.0,
62330,2013-01-03,27,271479,3.0,
12139,2013-01-02,12,222879,17.0,
1990,2013-01-02,2,464333,7.0,
11272,2013-01-02,11,305074,14.0,
28169,2013-01-02,37,1086172,1.0,
61132,2013-01-03,25,671079,2.0,
46985,2013-01-03,5,695758,3.09,
90593,2013-01-04,8,938570,15.0,
15727,2013-01-02,17,358096,11.0,
54485,2013-01-03,13,1047395,5.0,
78024,2013-01-03,48,638240,5.0,
76003,2013-01-03,46,888763,9.0,
30876,2013-01-02,41,213652,1.0,
54829,2013-01-03,14,510052,13.0,
28627,2013-01-02,38,554152,3.0,
23743,2013-01-02,31,105693,1.0,
32395,2013-01-02,44,173113,4.0,
97838,2013-01-04,18,660323,86.0,
87260,2013-01-04,5,841612,6.0,
4496,2013-01-02,4,699692,1.645,
61862,2013-01-03,26,664543,3.0,
43182,2013-01-03,1,1084437,6.0,
77308,2013-01-03,47,1009997,16.0,
96797,2013-01-04,17,273528,20.0,
40174,2013-01-02,50,804974,30.0,
11615,2013-01-02,11,660310,15.0,
65701,2013-01-03,33,214381,12.0,
43568,2013-01-03,2,422452,1.0,
45847,2013-01-03,4,514149,6.0,
99919,2013-01-04,24,362035,13.0,
92715,2013-01-04,11,418235,2.0,
94043,2013-01-04,13,172184,5.0,
48141,2013-01-03,6,812725,6.0,
71864,2013-01-03,41,850542,1.0,
75648,2013-01-03,46,567750,23.0,
52288,2013-01-03,10,1066901,4.0,
99139,2013-01-04,23,514757,7.0,
89672,2013-01-04,7,1113847,2.0,
59477,2013-01-03,23,881701,4.0,
21081,2013-01-02,26,716250,4.0,
84505,2013-01-04,3,223136,15.0,
78474,2013-01-03,48,1054129,2.0,
38340,2013-01-02,49,153078,14.0,
83513,2013-01-04,2,310671,4.0,
43276,2013-01-03,2,155610,1.0,
23767,2013-01-02,31,119193,4.0,
80243,2013-01-03,50,724498,6.0,
5114,2013-01-02,5,264300,2.0,
36642,2013-01-02,47,724360,4.0,
10936,2013-01-02,10,890375,1.0,
65655,2013-01-03,33,116279,5.0,
69842,2013-01-03,39,264752,3.0,
55572,2013-01-03,15,572838,5.0,
86830,2013-01-04,5,363049,4.0,
24,2013-01-01,25,123927,1.0,
70117,2013-01-03,39,554145,13.0,
36985,2013-01-02,47,996122,10.0,
59349,2013-01-03,23,750856,1.0,
67188,2013-01-03,35,172184,2.0,
32626,2013-01-02,44,368419,16.0,
91116,2013-01-04,9,405304,5.0,
19672,2013-01-02,24,1004550,5.0,
70489,2013-01-03,39,956012,11.0,
46177,2013-01-03,4,872307,1.0,
81687,2013-01-03,51,1070962,9.0,
76485,2013-01-03,47,275823,1.0,
34791,2013-01-02,46,108786,42.0,
80690,2013-01-03,50,1101724,1.0,
55560,2013-01-03,15,564287,16.0,
29690,2013-01-02,39,641042,5.0,
5161,2013-01-02,5,310644,15.0,
89364,2013-01-04,7,839363,12.0,
5546,2013-01-02,5,716242,2.0,
51232,2013-01-03,9,660320,38.0,
47469,2013-01-03,6,123601,13.0,
24629,2013-01-02,32,264751,2.0,
29453,2013-01-02,39,365140,1.0,
31267,2013-01-02,41,671699,2.12,
4399,2013-01-02,4,578097,25.0,
46044,2013-01-03,4,764438,6.0,
30309,2013-01-02,40,363049,1.0,
38323,2013-01-02,49,119026,54.0,
76301,2013-01-03,47,114800,20.0,
43707,2013-01-03,2,573832,2.0,
37768,2013-01-02,48,671699,0.898,
44704,2013-01-03,3,507478,59.0,
57385,2013-01-03,18,123601,2.0,
36906,2013-01-02,47,926958,20.0,
19497,2013-01-02,24,841841,2.0,
40465,2013-01-02,50,1038953,5.0,
8051,2013-01-02,7,1033395,6.0,
35290,2013-01-02,46,563654,20.0,
43365,2013-01-03,2,255161,4.0,
34943,2013-01-02,46,252970,34.0,
31318,2013-01-02,41,749729,2.0,
49970,2013-01-03,8,464263,33.0,
95944,2013-01-04,15,1047775,8.0,
67899,2013-01-03,37,310644,33.0,
55703,2013-01-03,15,828204,8.0,
24567,2013-01-02,32,162066,4.0,
84369,2013-01-04,3,108786,9.0,
5483,2013-01-02,5,617763,3.0,
67050,2013-01-03,34,1036689,1.0,
71720,2013-01-03,41,668754,2.0,
63009,2013-01-03,27,1114749,2.0,
86967,2013-01-04,5,510055,2.0,
18252,2013-01-02,23,514597,5.0,
93216,2013-01-04,11,1047681,20.0,
9016,2013-01-02,8,843462,2.0,
63955,2013-01-03,30,364832,1.0,
33391,2013-01-02,44,1037412,1.0,
15268,2013-01-02,16,760319,117.988,
26236,2013-01-02,34,716242,3.0,
49318,2013-01-03,7,888763,6.0,
45841,2013-01-03,4,510054,26.0,
97240,2013-01-04,17,911871,10.0,
36503,2013-01-02,47,575876,26.0,
4665,2013-01-02,4,852620,47.0,
62226,2013-01-03,27,153267,15.0,
83335,2013-01-04,2,116311,1.0,
73726,2013-01-03,44,953420,2.0,
74760,2013-01-03,45,839544,10.0,
3427,2013-01-02,3,765517,8.0,
40421,2013-01-02,50,982726,10.0,
62225,2013-01-03,27,153239,6.0,
70217,2013-01-03,39,664543,9.0,
37042,2013-01-02,47,1047681,61.0,
84903,2013-01-04,3,575876,14.0,
67135,2013-01-03,34,1105211,2.0,
18143,2013-01-02,23,378332,1.0,
3898,2013-01-02,3,1113852,28.0,
41863,2013-01-02,54,454596,1.0,
84657,2013-01-04,3,360703,12.0,
35293,2013-01-02,46,564287,55.0,
2840,2013-01-02,3,215468,5.0,
86097,2013-01-04,4,655749,1.0,
31639,2013-01-02,41,1080021,3.0,
28092,2013-01-02,37,1038962,1.0,
58349,2013-01-03,19,358134,2.0,
43721,2013-01-03,2,582864,152.054,
97487,2013-01-04,18,218728,6.0,
4514,2013-01-02,4,732007,1.0,
96120,2013-01-04,16,268662,1.0,
81385,2013-01-03,51,823245,4.0,
33283,2013-01-02,44,938566,9.0,
84474,2013-01-04,3,209085,19.0,
25643,2013-01-02,33,964752,3.0,
65134,2013-01-03,32,115893,19.0,
28140,2013-01-02,37,1062926,1.0,
3032,2013-01-02,3,371130,6.0,
180,2013-01-01,25,414752,1.0,
84810,2013-01-04,3,507479,18.0,
72593,2013-01-03,43,915980,4.0,
34009,2013-01-02,45,507927,5.0,
5471,2013-01-02,5,586823,1.0,
31384,2013-01-02,41,838215,14.0,
72044,2013-01-03,41,1054129,4.0,
144,2013-01-01,25,358231,3.0,
63684,2013-01-03,28,991331,4.0,
59218,2013-01-03,23,564110,8.0,
39817,2013-01-02,50,414888,3.0,
29640,2013-01-02,39,568133,5.0,
30046,2013-01-02,39,1047774,8.0,
76656,2013-01-03,47,417765,28.0,
42015,2013-01-02,54,749729,1.0,
27035,2013-01-02,35,949296,2.0,
19914,2013-01-02,25,220435,18.0,
93945,2013-01-04,12,1057515,1.0,
87667,2013-01-04,6,174081,4.0,
84779,2013-01-04,3,464336,5.0,
51655,2013-01-03,9,1084881,7.0,
98858,2013-01-04,23,214381,14.0,
93165,2013-01-04,11,964753,5.0,
95186,2013-01-04,14,939663,24.0,
10359,2013-01-02,9,1076335,2.0,
35659,2013-01-02,46,882624,9.0,
80452,2013-01-03,50,902839,3.0,
76241,2013-01-03,46,1089044,10.0,
61867,2013-01-03,26,671055,1.0,
34616,2013-01-02,45,1012787,16.0,
42253,2013-01-02,54,1114749,1.0,
23416,2013-01-02,30,517905,3.0,
32536,2013-01-02,44,310647,13.0,
17683,2013-01-02,19,841842,42.0,
79791,2013-01-03,50,264299,6.0,
37541,2013-01-02,48,452212,4.0,
25064,2013-01-02,33,106716,4.0,
85118,2013-01-04,3,807493,102.0,
1517,2013-01-02,1,1047772,19.0,
4325,2013-01-02,4,508947,2.0,
37766,2013-01-02,48,671084,3.0,
74425,2013-01-03,45,514172,21.0,
1192,2013-01-02,1,757880,6.0,
9352,2013-01-02,8,1089046,5.0,
5053,2013-01-02,5,208539,4.188,
72432,2013-01-03,43,637016,1.0,
19811,2013-01-02,25,103665,5.0,
62828,2013-01-03,27,903283,11.144,
6424,2013-01-02,6,513853,6.0,
6417,2013-01-02,6,508069,19.0,
99530,2013-01-04,23,991329,3.0,
89651,2013-01-04,7,1091365,7.0,
96332,2013-01-04,16,573832,4.0,
75704,2013-01-03,46,633996,1.486,
54725,2013-01-03,14,357962,1.0,
14912,2013-01-02,16,255199,12.0,
74522,2013-01-03,45,584246,7.118,
40556,2013-01-02,50,1089079,1.0,
23832,2013-01-02,31,215352,89.0,
48757,2013-01-03,7,307740,2.0,
27498,2013-01-02,37,454596,17.0,
63986,2013-01-03,30,414454,2.0,
95853,2013-01-04,15,907686,7.0,
14850,2013-01-02,16,155621,3.0,
2941,2013-01-02,3,312596,2.0,
63741,2013-01-03,28,1057491,1.0,
305,2013-01-01,25,671039,13.0,
49296,2013-01-03,7,870546,2.0,
35730,2013-01-02,46,940590,17.0,
5929,2013-01-02,5,1079215,6.0,
8852,2013-01-02,8,699703,41.684,
72408,2013-01-03,43,580929,3.0,
53612,2013-01-03,12,668754,2.0,
28059,2013-01-02,37,999545,10.0,
39716,2013-01-02,50,346066,5.0,
71926,2013-01-03,41,921042,7.0,
47568,2013-01-03,6,220613,2.0,
92786,2013-01-04,11,514446,2.0,
2657,2013-01-02,2,1081359,19.0,
50648,2013-01-03,8,1082391,1.0,
42775,2013-01-03,1,671699,0.932,
7727,2013-01-02,7,743494,4.0,
49702,2013-01-03,8,220613,1.0,
21753,2013-01-02,27,476261,5.0,
40249,2013-01-02,50,847569,3.0,
91766,2013-01-04,10,106716,9.0,
6394,2013-01-02,6,469643,1.0,
79189,2013-01-03,49,762405,3.0,
38651,2013-01-02,49,414454,1.0,
6051,2013-01-02,6,159156,118.586,
73819,2013-01-03,44,1047685,72.0,
31524,2013-01-02,41,946671,2.0,
77569,2013-01-03,48,205387,9.0,
79691,2013-01-03,50,162066,4.0,
80189,2013-01-03,50,664539,13.0,
28763,2013-01-02,38,700609,3.0,
99807,2013-01-04,24,258537,5.0,
61812,2013-01-03,26,575863,6.0,
58669,2013-01-03,19,888763,6.0,
5537,2013-01-02,5,692105,10.0,
23662,2013-01-02,30,991331,2.0,
59785,2013-01-03,24,208498,3.0,
76105,2013-01-03,46,983310,6.0,
91455,2013-01-04,9,819932,52.0,
26687,2013-01-02,35,312317,1.0,
92749,2013-01-04,11,464907,6.0,
12114,2013-01-02,12,208514,4.0,
89252,2013-01-04,7,699745,28.468,
4012,2013-01-02,4,208699,6.0,
66715,2013-01-03,34,567779,3.0,
24210,2013-01-02,31,716241,4.0,
47215,2013-01-03,5,913964,1.0,
14119,2013-01-02,15,115894,23.0,
1326,2013-01-02,1,864290,3.0,
22536,2013-01-02,28,358231,6.0,
9424,2013-01-02,9,119193,14.0,
10562,2013-01-02,10,315277,15.0,
52514,2013-01-03,11,314881,9.0,
4591,2013-01-02,4,813769,3.0,
42884,2013-01-03,1,819228,10.163,
35220,2013-01-02,46,502224,3.0,
82329,2013-01-03,54,1084881,5.0,
37732,2013-01-02,48,627885,2.0,
12808,2013-01-02,13,165594,8.0,
14825,2013-01-02,16,114799,8.0,
83543,2013-01-04,2,319093,29.0,
63835,2013-01-03,30,158875,2.0,
57215,2013-01-03,17,932281,2.0,
40525,2013-01-02,50,1071928,27.0,
85064,2013-01-04,3,759657,2.0,
48855,2013-01-03,7,378330,2.0,
34874,2013-01-02,46,169104,3.0,
41976,2013-01-02,54,651326,7.0,
47721,2013-01-03,6,364606,80.0,
642,2013-01-02,1,159156,66.819,
82664,2013-01-04,1,414621,6.0,
1427,2013-01-02,1,956012,5.0,
30515,2013-01-02,40,698643,7.0,
34290,2013-01-02,45,771156,9.0,
72191,2013-01-03,43,223068,2.0,
76199,2013-01-03,46,1057491,14.0,
35979,2013-01-02,47,114800,28.0,
14875,2013-01-02,16,208699,1.0,
77741,2013-01-03,48,358561,4.0,
92584,2013-01-04,11,313641,5.0,
79474,2013-01-03,49,1009998,6.0,
1088,2013-01-02,1,584188,4.531,
23143,2013-01-02,28,1105214,1.0,
